Date,INTC_Open,INTC_High,INTC_Low,INTC_Close,INTC_Volume,INTC_Return,IBM_Open,IBM_High,IBM_Low,IBM_Close,IBM_Volume,IBM_Return,NFLX_Open,NFLX_High,NFLX_Low,NFLX_Close,NFLX_Volume,NFLX_Return,QQQ_Open,QQQ_High,QQQ_Low,QQQ_Close,QQQ_Volume,QQQ_Return
2025-01-16,19.750000,19.950000,19.400000,19.670000,44898057.000000,-0.004051,212.980000,215.970000,210.670000,215.950000,3328893.000000,0.013945,860.960000,868.980000,842.020000,842.370000,4028337.000000,-0.021592,516.979200,517.059100,510.949200,511.079200,28228951.000000,-0.011412
2025-01-17,21.260000,21.620000,20.790000,21.490000,166483914.000000,0.010818,219.245000,219.245000,216.930000,218.080000,5506791.000000,-0.005314,859.790000,865.000000,852.130000,858.100000,3617198.000000,-0.001966,520.849200,522.072500,511.107800,519.739200,51837920.000000,-0.002131
2025-01-21,22.030000,22.410000,21.750000,21.770000,96262178.000000,-0.011802,218.280000,220.740000,216.120200,217.550000,3982203.000000,-0.003344,863.530000,916.400000,854.745000,869.680000,9851265.000000,0.007122,522.479200,523.969200,518.059200,522.799200,23627971.000000,0.000612
2025-01-22,21.725000,22.285000,21.570000,21.860000,60972522.000000,0.006214,215.270000,217.690000,213.640000,216.550000,4759132.000000,0.005946,998.025000,999.000000,950.760000,953.990000,14273119.000000,-0.044122,527.569200,531.819200,527.259200,529.509200,33592988.000000,0.003677
2025-01-23,21.690000,21.750000,21.350000,21.570000,55778053.000000,-0.005533,217.230000,219.330000,216.440000,219.330000,3619557.000000,0.009667,957.810000,985.000000,953.900000,984.860000,7752056.000000,0.028242,527.039200,530.759200,526.449200,530.639200,23096588.000000,0.006831
2025-01-24,21.360000,21.410000,20.750000,20.830000,66300614.000000,-0.024813,218.560000,220.100400,217.090000,218.090000,3233250.000000,-0.002150,984.410000,986.280000,967.680000,977.590000,4549625.000000,-0.006928,531.019200,531.789200,526.149200,527.629200,19878143.000000,-0.006384
2025-01-27,20.810000,21.060000,20.140000,20.290000,83582087.000000,-0.024988,215.480000,217.590000,213.130000,217.420000,4897887.000000,0.009003,971.100000,982.270000,960.260000,971.890000,4634063.000000,0.000814,508.999200,515.989200,508.149200,512.209200,60771645.000000,0.006306
2025-01-28,20.340000,20.342000,19.740000,19.800000,73411369.000000,-0.026549,217.610000,219.060000,215.060000,218.950000,4484782.000000,0.006158,966.710000,977.934000,957.300000,971.830000,3433879.000000,0.005296,513.219200,520.999200,509.779200,519.809200,33194213.000000,0.012841
2025-01-29,19.870000,20.080000,19.660000,19.750000,86506821.000000,-0.006039,218.910000,222.760000,217.020000,221.920000,7079799.000000,0.013750,980.000000,987.640000,968.234500,978.150000,2930382.000000,-0.001888,520.459200,520.589200,514.898000,518.829200,26649006.000000,-0.003132
2025-01-30,19.720000,20.100000,19.430000,20.010000,108166980.000000,0.014706,243.290000,255.090000,240.300000,251.560000,15381729.000000,0.033992,986.750000,994.590000,970.010100,973.240000,3867730.000000,-0.013691,521.709200,524.094200,516.209200,521.049200,27431192.000000,-0.001265
2025-01-31,20.100000,20.330000,19.380000,19.430000,117474786.000000,-0.033333,249.340000,250.525000,245.180000,248.990000,7203507.000000,-0.001404,974.000000,990.289200,974.000000,976.760000,3617420.000000,0.002834,524.919200,529.517000,519.189200,520.289200,38845447.000000,-0.008820
2025-02-03,18.970000,19.750000,18.780000,19.380000,77523142.000000,0.021613,245.690000,255.350000,245.130000,254.020000,8408469.000000,0.033905,973.000000,987.689100,964.375000,978.940000,3723262.000000,0.006105,511.469200,518.848800,509.049200,516.109200,40580832.000000,0.009072
2025-02-04,19.100000,19.530000,19.020000,19.290000,54098195.000000,0.009948,253.290000,258.540000,251.413300,257.750000,6076836.000000,0.017608,980.470000,1008.000000,978.510000,994.870000,5999780.000000,0.014687,516.629200,523.109200,516.229200,522.469200,26046753.000000,0.011304
2025-02-05,19.190000,19.770000,18.910000,19.650000,66250253.000000,0.023971,259.000000,259.010000,254.470000,256.590000,6164910.000000,-0.009305,987.730000,1011.825000,986.680000,1011.110000,3997712.000000,0.023670,519.819200,525.009200,518.619200,524.849200,21134003.000000,0.009676
2025-02-06,19.510000,19.700000,19.220000,19.380000,45553741.000000,-0.006663,256.270000,256.670000,246.020000,246.730000,6128044.000000,-0.037226,1007.870000,1016.350000,1002.610000,1015.680000,3133102.000000,0.007749,525.359200,527.809200,523.740500,527.599200,19434454.000000,0.004264
2025-02-07,19.350000,19.360000,19.030000,19.100000,58277917.000000,-0.012920,248.570000,250.220000,245.310000,245.630000,3370283.000000,-0.011828,1017.000000,1027.760000,1005.670100,1013.930000,3212664.000000,-0.003019,528.139200,530.099200,520.189200,520.919200,29604894.000000,-0.013671
2025-02-10,19.250000,20.080000,19.240000,19.770000,73007266.000000,0.027013,245.820000,246.910000,241.830000,244.230000,3564186.000000,-0.006468,1023.050000,1032.850000,1015.880000,1027.600000,3295040.000000,0.004447,525.219200,528.356300,524.749200,527.249200,20852743.000000,0.003865
2025-02-11,19.870000,21.880000,19.861800,20.970000,150960704.000000,0.055360,246.060000,251.710000,245.540000,249.660000,4801470.000000,0.014631,1020.790000,1022.690000,1002.950000,1008.080000,3331492.000000,-0.012451,523.959200,527.919200,523.829200,525.989200,19325500.000000,0.003874
2025-02-12,21.980000,22.560000,20.930000,22.480000,162630867.000000,0.022748,247.680000,251.360000,246.980000,250.770000,3075065.000000,0.012476,1005.490000,1027.740000,998.347300,1027.310100,3388154.000000,0.021701,520.299200,527.189200,519.949200,526.299200,25009291.000000,0.011532
2025-02-13,22.840000,24.830000,22.790000,24.130000,248661282.000000,0.056480,250.620000,254.240000,249.370000,254.150000,4531245.000000,0.014085,1026.625000,1045.989900,1025.100000,1043.689900,3475887.000000,0.016622,527.979200,534.219200,527.189200,533.899200,28714797.000000,0.011213
2025-02-14,24.360000,25.190000,22.860000,23.600000,230254091.000000,-0.031199,253.960000,256.900000,252.870000,256.240000,3925103.000000,0.008978,1044.950000,1064.500000,1041.689900,1058.600000,3144599.000000,0.013063,534.004200,536.839200,533.669200,536.149200,17862491.000000,0.004017
2025-02-18,24.600000,27.550000,24.490000,27.390000,284292195.000000,0.113415,256.890000,258.925000,254.790000,258.030000,4262554.000000,0.004438,1060.000000,1062.000000,1023.749000,1035.850000,4229339.000000,-0.022783,537.729200,537.999200,534.039200,537.369200,20565023.000000,-0.000669
2025-02-19,25.980000,26.330000,25.460000,25.720000,151881727.000000,-0.010008,256.960000,259.320000,255.050000,259.280000,3718280.000000,0.009029,1035.180100,1044.999900,1024.510000,1043.330000,2598941.000000,0.007873,536.569200,538.809200,534.459200,537.519200,19666861.000000,0.001771
2025-02-20,25.560000,26.120000,24.480000,26.090000,144939566.000000,0.020736,258.610000,260.050000,257.110000,259.700000,4884548.000000,0.004215,1042.000000,1045.000000,1015.594100,1024.540000,3111704.000000,-0.016756,536.729200,537.099200,530.459200,535.229200,26550704.000000,-0.002795
2025-02-21,25.960000,26.290000,24.840000,24.870000,111630849.000000,-0.041988,258.805000,259.790000,256.060000,256.440000,5667858.000000,-0.009138,1029.420000,1032.380000,999.390000,1003.150000,3738170.000000,-0.025519,536.379200,536.399200,523.709200,524.079200,47093725.000000,-0.022932
2025-02-24,24.550000,24.800000,23.620000,24.270000,91357741.000000,-0.011405,256.460000,258.805000,254.540000,256.830000,4398056.000000,0.001443,1008.000000,1015.170000,984.480000,988.470000,4425926.000000,-0.019375,525.879200,527.068200,517.529200,517.869200,39268392.000000,-0.015232
2025-02-25,24.210000,24.280000,22.770100,22.990000,88886397.000000,-0.050392,256.040000,258.440000,251.730000,252.710000,6292089.000000,-0.013006,989.400000,994.399900,955.000000,977.240000,4738256.000000,-0.012290,517.239200,517.319200,507.439200,511.319200,48939957.000000,-0.011445
2025-02-26,23.245000,23.820000,23.210000,23.520000,67449304.000000,0.011831,253.060000,253.285000,249.370400,250.800000,3460027.000000,-0.008931,977.600000,1000.890000,976.900000,990.060000,3396109.000000,0.012745,513.529200,517.659200,509.369200,512.559200,34457591.000000,-0.001889
2025-02-27,23.700000,24.400000,23.070000,23.090000,97871945.000000,-0.025738,250.180000,252.590000,248.010000,248.190000,3402103.000000,-0.007954,995.000000,1000.725500,961.825000,963.070000,3766541.000000,-0.032090,516.129200,517.069100,498.049200,498.269200,52447966.000000,-0.034604
2025-02-28,23.020000,24.440000,22.640000,23.730000,104133777.000000,0.030843,245.815000,247.769900,241.500000,247.400000,7988763.000000,0.006448,969.560000,982.270000,958.170000,980.560000,4716119.000000,0.011345,498.129200,506.779200,494.929200,506.169200,47654042.000000,0.016140
2025-03-03,25.000000,25.040000,22.520000,22.740000,141348632.000000,-0.090400,249.695000,250.950000,243.205000,245.150000,2977511.000000,-0.018202,983.000000,994.930000,964.810000,973.700000,3907307.000000,-0.009461,509.519200,511.039200,491.579200,495.049200,44587204.000000,-0.028399
2025-03-04,22.540000,22.630000,20.760000,21.330000,152182130.000000,-0.053682,243.710000,250.440000,243.060000,248.170000,5342072.000000,0.018300,971.610000,986.313500,948.210000,972.580000,4391067.000000,0.000998,492.179200,501.739200,485.734200,493.549200,67875402.000000,0.002784
2025-03-05,21.330000,21.360000,20.180000,20.810000,127219165.000000,-0.024379,246.540000,247.700000,241.974600,246.310000,4009560.000000,-0.000933,973.620000,995.599900,969.480000,990.920000,3807722.000000,0.017769,494.199200,501.629200,489.259200,500.009200,46323725.000000,0.011756
2025-03-06,20.260000,21.130000,20.000000,20.750000,96466371.000000,0.024186,244.710000,247.060000,241.761900,243.650000,3254358.000000,-0.004332,972.990000,973.690000,899.000000,906.360000,7852354.000000,-0.068480,491.689200,496.579200,484.199200,486.199200,57574220.000000,-0.011166
2025-03-07,20.270000,21.200000,20.110000,20.640000,81099573.000000,0.018254,240.910000,256.920000,240.142300,256.500000,6699616.000000,0.064713,897.640000,904.885900,858.070000,891.110000,7737459.000000,-0.007275,485.159200,491.279200,478.529200,489.789200,54714726.000000,0.009543
2025-03-10,20.240000,20.510000,19.650000,19.930000,82760571.000000,-0.015316,256.520000,261.410000,249.707400,251.860000,8165106.000000,-0.018166,875.070000,881.270000,854.500000,866.680000,6995045.000000,-0.009588,481.449200,481.969200,466.659200,470.729200,76668029.000000,-0.022266
2025-03-11,19.965000,20.060000,19.290000,19.780000,80788960.000000,-0.009266,250.950000,251.660000,240.820000,243.910000,5630341.000000,-0.028053,867.410000,910.680000,866.000000,895.100000,7398922.000000,0.031923,470.349200,476.804200,465.009200,469.599200,68760743.000000,-0.001595
2025-03-12,20.790000,21.170000,20.210000,20.680000,128671088.000000,-0.005291,245.310000,248.087300,240.490000,244.590000,3849126.000000,-0.002935,914.600000,927.180000,901.000000,919.680000,6861920.000000,0.005554,477.159200,479.059200,469.789200,474.919200,46971062.000000,-0.004694
2025-03-13,23.500000,24.530000,23.130000,23.700000,243260949.000000,0.008511,243.760000,244.230000,238.000000,240.760000,3861621.000000,-0.012307,913.000000,921.889200,887.510000,890.170000,5001365.000000,-0.025005,474.249200,474.279300,464.429200,466.339200,46563349.000000,-0.016679
2025-03-14,23.675000,24.370000,23.520000,24.050000,116901643.000000,0.015839,237.705000,243.909900,236.640000,243.310000,4045006.000000,0.023580,901.460000,919.625000,901.000000,918.000000,5199801.000000,0.018348,471.729200,478.559200,471.119200,477.659200,43562866.000000,0.012571
2025-03-17,24.420000,26.145000,24.370000,25.690000,160723593.000000,0.052007,244.210000,249.590000,243.960000,247.930000,3234114.000000,0.015233,939.950000,967.630000,934.420000,950.020000,7543144.000000,0.010713,477.609200,483.839200,475.799200,480.769200,41744354.000000,0.006616
2025-03-18,25.550000,26.410000,25.390000,25.920000,132488822.000000,0.014481,247.470000,247.530000,240.080000,241.910000,4171831.000000,-0.022467,940.000000,948.249900,916.300000,929.980000,6009104.000000,-0.010660,477.409200,477.609200,470.409200,472.539200,39072265.000000,-0.010201
2025-03-19,24.900000,25.229900,24.030000,24.120000,135491345.000000,-0.031325,243.290000,248.620000,241.600000,247.250000,3853104.000000,0.016277,935.770000,968.000000,924.000000,959.490000,6661168.000000,0.025348,474.809200,483.329200,472.869200,478.889200,40430250.000000,0.008593
2025-03-20,23.770000,24.310000,23.730000,23.960000,68937484.000000,0.007993,239.200000,241.760000,232.184000,238.280000,7026731.000000,-0.003846,950.010000,967.000000,945.500000,950.840000,4465403.000000,0.000874,474.879200,482.549200,474.179200,477.259200,36780548.000000,0.005012
2025-03-21,23.600000,24.700000,23.490000,24.260000,94110691.000000,0.027966,236.650000,240.165000,233.460000,238.830000,9580081.000000,0.009212,941.635000,963.653200,940.950000,960.290000,5905128.000000,0.019811,472.079200,479.609200,470.904200,478.839200,42234874.000000,0.014320
2025-03-24,24.715000,24.990000,24.130000,24.220000,69169028.000000,-0.020028,242.270000,243.780000,240.925000,243.410000,4752977.000000,0.004705,969.670000,977.000000,951.550000,971.990000,4676866.000000,0.002393,486.454900,490.224900,483.114900,489.374900,34567146.000000,0.006003
2025-03-25,24.175000,24.750000,24.110000,24.200000,51743163.000000,0.001034,243.320000,245.860000,243.160000,244.860000,3133325.000000,0.006329,978.180000,998.700000,977.110000,997.280000,3781817.000000,0.019526,490.104900,492.334900,489.134900,492.174900,26035241.000000,0.004224
2025-03-26,24.250000,24.419400,23.250000,23.420000,59678007.000000,-0.034227,246.210000,249.280000,244.490000,245.300000,4452145.000000,-0.003696,993.810000,996.790000,966.320000,970.650000,3534059.000000,-0.023304,491.014900,491.874900,481.534900,483.094900,35043121.000000,-0.016130
2025-03-27,23.285000,23.760000,22.855000,23.620000,57720583.000000,0.014387,244.670000,245.260000,240.685000,241.170000,2889071.000000,-0.014305,974.220000,989.000000,966.366400,976.720000,3047175.000000,0.002566,481.124900,485.294800,478.964900,480.334900,33469802.000000,-0.001642
2025-03-28,23.350000,23.580000,22.560000,22.710000,58365257.000000,-0.027409,241.230000,242.530000,237.030000,238.960000,3125436.000000,-0.009410,972.000000,974.980000,929.230000,933.850000,4421554.000000,-0.039249,478.524900,479.234900,466.764900,467.654900,46363796.000000,-0.022716
2025-03-31,22.380000,22.745000,21.750000,22.710000,65832019.000000,0.014745,237.700000,245.850000,237.450000,243.620000,6794861.000000,0.024905,920.530000,934.480000,900.590000,932.530000,4633594.000000,0.013036,460.634900,468.574900,456.044900,467.634900,53000303.000000,0.015196
2025-04-01,22.560000,22.620000,21.660000,22.050000,64060355.000000,-0.022606,242.990000,245.580000,238.450000,245.300000,4412879.000000,0.009507,927.500000,932.290000,911.500000,928.380000,3518234.000000,0.000949,466.014900,472.344900,463.134900,471.414900,41156226.000000,0.011588
2025-04-02,21.890000,22.380000,21.700000,21.980000,58878846.000000,0.004111,243.180000,247.750000,242.190000,244.940000,4080701.000000,0.007237,923.000000,949.547900,916.110000,935.520000,3256701.000000,0.013564,464.834900,478.274900,464.574900,474.864900,49894448.000000,0.021578
2025-04-03,21.400000,23.900000,20.860000,22.430000,242972129.000000,0.048131,237.670000,245.570000,237.490000,238.450000,5309540.000000,0.003282,901.800000,946.591900,900.470000,917.050000,5864488.000000,0.016911,455.154900,458.784900,448.854900,449.374900,70456338.000000,-0.012699
2025-04-04,21.700000,22.200000,19.700000,19.850000,175014678.000000,-0.085253,232.960000,235.120000,221.840000,222.440000,7406838.000000,-0.045158,896.500000,906.628200,853.870000,855.860000,6798349.000000,-0.045332,436.854900,439.084900,421.384900,421.384900,117088319.000000,-0.035412
2025-04-07,19.140000,20.670000,18.560000,19.570000,142491137.000000,0.022466,214.200000,227.250000,209.460000,220.740000,7797757.000000,0.030532,827.845000,906.740000,821.100000,867.830000,6656804.000000,0.048300,407.374900,441.854900,401.104900,422.404900,161556960.000000,0.036895
2025-04-08,20.060000,20.390000,17.665000,18.130000,163982681.000000,-0.096211,227.520000,228.010000,212.240000,215.990000,6849991.000000,-0.050677,912.440000,922.420000,857.700000,870.400000,5624688.000000,-0.046074,436.874900,441.853300,408.504900,414.774900,101248033.000000,-0.050587
2025-04-09,18.070000,21.730000,17.975000,21.530000,224183440.000000,0.191478,212.080000,231.260000,210.123600,230.270000,7302181.000000,0.085770,855.930000,951.430000,854.400000,945.470000,7497557.000000,0.104611,414.284900,466.544900,414.144900,464.714900,142876870.000000,0.121728
2025-04-10,20.675000,20.820000,19.160000,19.880000,129064771.000000,-0.038452,225.960000,227.530000,216.980000,224.510000,5656028.000000,-0.006417,931.940000,941.235000,894.000000,921.170000,5129755.000000,-0.011557,452.274900,454.304900,431.344900,444.894900,108383925.000000,-0.016318
2025-04-11,19.245000,19.795000,18.175000,19.740000,128425810.000000,0.025721,224.680000,232.540000,222.470000,230.440000,4325588.000000,0.025636,920.000000,944.859900,906.680000,918.290000,4073594.000000,-0.001859,443.364900,454.504900,440.044900,453.114900,52483689.000000,0.021991
2025-04-14,20.590000,21.050000,19.980100,20.310000,101964371.000000,-0.013599,234.730000,236.730000,231.690000,234.020000,3321437.000000,-0.003025,932.700000,948.980000,919.497900,931.280000,4035745.000000,-0.001522,463.174900,463.764900,451.344900,456.194900,43941173.000000,-0.015070
2025-04-15,20.200000,20.470000,19.810000,19.850000,64056864.000000,-0.017327,234.510000,236.490000,233.230000,235.660000,3363244.000000,0.004904,950.000000,993.449900,948.000000,976.280000,7711960.000000,0.027663,457.254900,461.094900,454.864900,456.704900,35404210.000000,-0.001203
2025-04-16,19.340000,19.430000,18.720000,19.230000,89469651.000000,-0.005688,235.240000,238.259900,230.850000,233.530000,4870023.000000,-0.007269,976.280000,981.210000,949.165000,961.630000,6066098.000000,-0.015006,447.744900,451.334900,436.474900,442.894900,48980552.000000,-0.010832
2025-04-17,18.910000,19.100000,18.560000,18.930000,85646559.000000,0.001058,234.640000,236.735000,232.360000,233.770000,4634958.000000,-0.003708,969.000000,984.701500,956.000000,973.030000,8893734.000000,0.004159,445.884900,446.464900,440.074900,442.814900,44836935.000000,-0.006885
2025-04-21,18.930000,18.985000,18.250000,18.840000,72409946.000000,-0.004754,233.025000,235.765000,227.890000,231.180000,4908774.000000,-0.007918,984.400000,1018.999900,973.050000,987.910000,9775551.000000,0.003566,436.944900,437.794900,426.644900,431.824900,44149299.000000,-0.011718
2025-04-22,19.055000,19.735000,19.040000,19.510000,83365634.000000,0.023878,233.460000,237.600000,232.980000,235.860000,4232489.000000,0.010280,1005.300000,1064.970000,1004.520000,1040.340000,9368775.000000,0.034855,437.534900,446.294900,436.334900,443.194900,52304301.000000,0.012936
2025-04-23,20.715000,21.030000,20.310000,20.590000,97188101.000000,-0.006034,240.960000,244.300000,238.620000,240.440000,7948208.000000,-0.002158,1047.225000,1061.250000,1032.000100,1049.590000,6471661.000000,0.002258,456.884900,462.094900,451.594900,453.274900,55801014.000000,-0.007901
2025-04-24,21.035000,21.550000,20.880000,21.490000,117086113.000000,0.021631,226.135000,227.740000,219.400100,224.290000,15428018.000000,-0.008159,1048.000000,1101.000000,1047.020000,1096.870000,6381881.000000,0.046632,455.194900,466.374900,454.544900,466.064900,45956136.000000,0.023880
2025-04-25,19.730000,20.180000,19.340000,20.050000,147711174.000000,0.016219,223.910000,228.320000,221.280000,227.370000,6699711.000000,0.015453,1097.040000,1106.798300,1091.000100,1101.530000,3949788.000000,0.004093,465.684900,471.804900,464.104900,471.274900,38697031.000000,0.012004
2025-04-28,20.120000,21.080000,20.050000,20.510000,96624324.000000,0.019384,227.820000,231.590000,227.030000,231.120000,3653083.000000,0.014485,1100.000000,1114.000000,1082.620000,1110.380000,3831083.000000,0.009436,471.744900,473.522900,464.744900,471.124900,33550714.000000,-0.001314
2025-04-29,20.310000,20.845000,20.220000,20.340000,70031838.000000,0.001477,231.960000,234.940000,231.100000,234.350000,3425960.000000,0.010304,1103.920000,1127.810100,1095.480000,1125.640000,3775815.000000,0.019675,468.884900,475.139200,468.304900,474.244900,30613109.000000,0.011431
2025-04-30,19.710000,20.180000,19.550000,20.100000,68297308.000000,0.019787,231.690000,237.430000,229.300100,236.780000,5142966.000000,0.021969,1112.650000,1133.200400,1101.110100,1131.720000,4266159.000000,0.017139,465.844900,475.914900,461.144900,474.184900,46810570.000000,0.017903
2025-05-01,20.215000,20.650000,19.940000,19.980000,72607170.000000,-0.011625,236.400000,237.330000,232.905000,234.620000,4243160.000000,-0.007530,1122.520000,1142.420000,1111.830100,1133.470000,3498930.000000,0.009755,482.124900,485.894900,479.454900,480.394900,43316488.000000,-0.003588
2025-05-02,20.260000,20.780000,20.210000,20.620000,63298512.000000,0.017769,238.085000,240.650000,236.290000,240.510000,3731657.000000,0.010185,1136.660000,1159.439900,1133.319900,1156.490000,3774225.000000,0.017446,485.254900,489.624900,483.544900,487.544900,39218082.000000,0.004719
2025-05-05,20.390000,20.580000,20.235000,20.270000,44236981.000000,-0.005885,238.700000,244.760000,238.600000,244.140000,4138162.000000,0.022790,1114.795000,1144.020000,1107.010000,1134.060100,5662282.000000,0.017281,483.314900,487.744900,482.814900,484.644900,28309312.000000,0.002752
2025-05-06,19.920000,20.120000,19.770000,19.940000,51330772.000000,0.001004,242.720000,245.150000,241.070000,244.080000,2900545.000000,0.005603,1129.430100,1147.660000,1126.400000,1137.689900,3256680.000000,0.007313,478.274900,483.764900,476.904900,480.124900,32786310.000000,0.003868
2025-05-07,19.970000,20.370000,19.820000,20.310000,61134243.000000,0.017026,244.410000,249.430000,243.792000,248.330000,3399629.000000,0.016039,1139.175000,1164.000000,1138.000000,1155.410000,4351424.000000,0.014252,480.794900,484.514900,475.496900,482.014900,38109864.000000,0.002537
2025-05-08,21.010000,21.240000,20.640000,21.000000,71651666.000000,-0.000476,249.960000,251.480000,248.210000,249.100000,3636794.000000,-0.003441,1161.620000,1162.293900,1139.200000,1144.430100,3760542.000000,-0.014798,487.244900,491.414900,482.884900,487.004900,39577499.000000,-0.000493
2025-05-09,21.200000,21.450000,20.830000,21.420000,51768488.000000,0.010377,249.150000,249.640000,244.280000,245.840000,2900974.000000,-0.013285,1147.100000,1151.000000,1133.220000,1140.220000,2569467.000000,-0.005998,488.924900,490.254900,484.909900,486.684900,27767230.000000,-0.004581
2025-05-12,22.180000,22.670000,21.880000,22.180000,94578691.000000,0.000000,249.140000,250.450000,241.290000,250.330000,4609013.000000,0.004776,1124.260000,1130.000000,1102.930100,1110.000000,6479033.000000,-0.012684,505.704900,506.604900,500.194900,506.564900,45090604.000000,0.001701
2025-05-13,22.355000,22.880000,22.300000,22.560000,76850378.000000,0.009170,251.070000,256.220000,249.520000,255.230000,3521240.000000,0.016569,1114.460000,1147.880000,1106.300000,1138.439900,3997831.000000,0.021517,507.874900,516.104900,507.134900,514.304900,53269527.000000,0.012661
2025-05-14,22.350000,22.460000,21.460000,21.520000,91584827.000000,-0.037136,254.240000,257.190000,252.860000,254.460000,3634400.000000,0.000865,1129.595000,1152.900300,1128.400000,1150.990000,3909079.000000,0.018940,515.484900,517.942800,514.464900,517.394900,47014515.000000,0.003705
2025-05-15,21.230000,21.630000,21.185000,21.550000,66705386.000000,0.015073,255.650000,264.070000,255.250000,263.320000,4856175.000000,0.030002,1147.740000,1187.801900,1147.647000,1177.980000,4463557.000000,0.026347,515.234900,520.644900,513.884900,517.964900,50153275.000000,0.005299
2025-05-16,21.530000,21.760000,21.350000,21.660000,55795144.000000,0.006038,262.990000,264.620000,261.230000,263.400000,3817487.000000,0.001559,1193.140000,1196.500000,1179.390000,1191.530000,4697953.000000,-0.001349,519.374900,520.414900,515.814900,520.224900,48394602.000000,0.001637
2025-05-19,21.180000,21.560000,21.050000,21.380000,64279077.000000,0.009443,262.090000,265.775000,261.720000,265.050000,3198899.000000,0.011294,1173.575000,1191.640000,1171.710000,1191.640000,2853318.000000,0.015393,512.954900,521.244900,512.954900,520.724900,52536082.000000,0.015148
2025-05-20,21.325000,21.410000,21.120000,21.270000,48497384.000000,-0.002579,264.040000,265.920000,262.260100,263.590000,2437860.000000,-0.001704,1186.790000,1193.000000,1179.020000,1192.020000,2132944.000000,0.004407,518.184900,519.644900,515.374900,518.984900,42517561.000000,0.001544
2025-05-21,21.190000,21.629200,20.590000,20.690000,62904697.000000,-0.023596,261.610000,262.289900,257.050000,257.510000,3753339.000000,-0.015672,1186.500000,1211.219800,1186.500000,1194.630000,2976605.000000,0.006852,514.984900,521.714900,509.954900,511.754900,71292804.000000,-0.006272
2025-05-22,20.730000,20.900000,20.510000,20.550000,56077404.000000,-0.008683,257.410000,257.911100,254.550000,255.010000,3090143.000000,-0.009324,1192.400000,1198.749900,1187.208300,1187.970000,1861383.000000,-0.003715,512.374900,516.424900,511.014900,512.714900,55607050.000000,0.000664
2025-05-23,20.160000,20.270000,19.940000,20.050000,68206064.000000,-0.005456,255.220000,256.509600,252.430000,255.270000,2722615.000000,0.000196,1184.000000,1191.450000,1179.439900,1185.390000,2186459.000000,0.001174,504.894900,510.554900,504.294900,507.954900,58368075.000000,0.006061
2025-05-27,20.440000,20.670000,20.180000,20.550000,69504564.000000,0.005382,257.640000,260.426900,256.270000,259.870000,3284026.000000,0.008655,1195.330000,1211.770000,1193.090000,1211.569900,2920413.000000,0.013586,514.864900,520.424900,513.304900,519.934900,47226310.000000,0.009847
2025-05-28,20.570000,20.640000,20.330000,20.370000,46096476.000000,-0.009723,259.800000,261.640000,256.580000,256.880000,2318287.000000,-0.011239,1210.270000,1215.910200,1206.020000,1208.550000,1855849.000000,-0.001421,520.894900,522.394900,517.104900,517.624900,46637166.000000,-0.006278
2025-05-29,20.540000,20.595000,20.100000,20.250000,66485207.000000,-0.014119,257.390000,257.770000,253.410000,255.330000,2295175.000000,-0.008003,1208.000000,1209.000000,1176.280000,1184.860000,3302746.000000,-0.019156,525.044900,525.194900,516.034900,518.644900,58724069.000000,-0.012189
2025-05-30,20.260000,20.260000,19.310000,19.550000,114281897.000000,-0.035044,255.390000,256.760000,253.740000,255.700000,9668797.000000,0.001214,1198.330000,1211.810100,1180.925000,1207.230000,4696211.000000,0.007427,518.154900,519.394900,510.644900,517.824900,67662831.000000,-0.000637
2025-06-02,19.482000,19.820000,19.374500,19.740000,67885434.000000,0.013243,254.490000,260.616000,253.860000,260.540000,2830970.000000,0.023773,1201.200000,1219.399900,1196.250100,1218.980000,2293790.000000,0.014802,515.954900,522.164900,514.684900,521.924900,44762817.000000,0.011571
2025-06-03,19.750000,20.409900,19.400000,20.290000,80401863.000000,0.027342,259.990000,262.200000,259.220000,261.840000,2494447.000000,0.007116,1219.870000,1229.569900,1211.180100,1217.939900,2363605.000000,-0.001582,522.274900,527.454900,521.404900,526.014900,44070330.000000,0.007161
2025-06-04,20.340000,20.500000,20.010000,20.250000,71166445.000000,-0.004425,261.540000,263.640000,261.430000,262.160000,2588426.000000,0.002371,1220.735000,1242.560100,1219.880000,1239.660000,2358683.000000,0.015503,526.724900,528.554900,524.684300,527.484900,41359245.000000,0.001443
2025-06-05,20.270000,20.550000,19.850000,19.990000,72595580.000000,-0.013814,261.840000,264.150000,261.740000,263.500000,2659326.000000,0.006340,1240.600000,1262.810100,1237.290000,1250.520000,2820189.000000,0.007996,528.894900,531.764900,521.374900,523.504900,61286591.000000,-0.010191
2025-06-06,20.170000,20.440000,20.030000,20.060000,70072846.000000,-0.005454,264.630000,266.810000,264.170000,265.510000,2495501.000000,0.003325,1259.410000,1259.999900,1235.550000,1241.475000,2556480.000000,-0.014241,528.714900,530.514900,526.924900,528.634900,42466960.000000,-0.000151
2025-06-09,20.220000,20.960000,20.220000,20.480000,92893888.000000,0.012859,264.740000,270.110000,263.350000,268.720000,4330797.000000,0.015034,1238.880000,1238.880000,1221.569900,1224.460000,2402151.000000,-0.011640,528.854900,531.064900,527.724900,529.414900,33688565.000000,0.001059
